shipment_id,origin_port,destination_port,carrier_name,carrier_reliability,etd,eta,month,day_of_week,transit_days,container_type,risk_flag,base_delay_rate,seasonal_factor,weekday_factor,delay_probability,will_delay,delay_hours,delay_category
TRAIN-00839,Shanghai,Los Angeles,EVERGREEN,0.86,2026-01-01T11:19:13.133480,2026-01-15T11:19:13.133480,1,3,14,45HC,False,0.15,0.05,0.01,0.25,False,0,on_time
TRAIN-00840,Yantian,Felixstowe,HMM,0.84,2025-06-12T11:19:13.133485,2025-07-20T11:19:13.133485,6,3,38,40HC,False,0.3,0.0,0.01,0.36,False,0,on_time
TRAIN-00841,Singapore,Jakarta,HMM,0.84,2025-12-25T11:19:13.133489,2025-12-29T11:19:13.133489,12,3,4,40GP,True,0.1,0.08,0.01,0.24,True,68,delayed
TRAIN-00842,Yantian,Felixstowe,CMA CGM,0.85,2025-09-04T11:19:13.133493,2025-10-12T11:19:13.133493,9,3,38,45HC,False,0.3,0.08,0.01,0.42,False,0,on_time
TRAIN-00843,Yantian,Seattle,MAERSK,0.92,2025-04-19T11:19:13.133498,2025-05-02T11:19:13.133498,4,5,13,20GP,False,0.12,0.02,0.05,0.14,False,0,on_time
TRAIN-00844,New York,Rotterdam,ONE,0.87,2025-03-13T11:19:13.133502,2025-03-24T11:19:13.133502,3,3,11,40HC,False,0.18,0.1,0.01,0.31,False,0,on_time
TRAIN-00845,Singapore,Jakarta,COSCO,0.9,2025-12-17T11:19:13.133506,2025-12-21T11:19:13.133506,12,2,4,40GP,False,0.1,0.08,0.0,0.16,False,0,on_time
TRAIN-00846,Yantian,Felixstowe,CMA CGM,0.85,2025-01-21T11:19:13.133510,2025-02-28T11:19:13.133510,1,1,38,40GP,False,0.3,0.05,0.01,0.39,False,0,on_time
TRAIN-00847,Shanghai,Singapore,ONE,0.87,2025-01-28T11:19:13.133516,2025-02-04T11:19:13.133516,1,1,7,40HC,False,0.08,0.05,0.01,0.16,False,0,on_time
TRAIN-00848,Singapore,Rotterdam,HMM,0.84,2025-06-05T11:19:13.133520,2025-07-07T11:19:13.133520,6,3,32,40GP,False,0.22,0.0,0.01,0.28,False,0,on_time
TRAIN-00849,Shanghai,Singapore,HMM,0.84,2025-08-01T11:19:13.133525,2025-08-08T11:19:13.133525,8,4,7,45HC,False,0.08,0.05,0.03,0.21,False,0,on_time
TRAIN-00850,Shanghai,Los Angeles,CMA CGM,0.85,2025-02-12T11:19:13.133529,2025-02-26T11:19:13.133529,2,2,14,20GP,False,0.15,0.15,0.0,0.33,False,0,on_time
TRAIN-00851,Singapore,Rotterdam,CMA CGM,0.85,2025-02-24T11:19:13.133534,2025-03-28T11:19:13.133534,2,0,32,40HC,False,0.22,0.15,0.02,0.656,False,0,on_time
TRAIN-00852,Yantian,Felixstowe,HAPAG-LLOYD,0.91,2025-02-08T11:19:13.133538,2025-03-18T11:19:13.133538,2,5,38,45HC,False,0.3,0.15,0.05,0.47,False,0,on_time
TRAIN-00853,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-11-04T11:19:13.133543,2025-12-06T11:19:13.133543,11,1,32,40HC,False,0.22,0.1,0.01,0.3,True,69,delayed
TRAIN-00854,Port Klang,Le Havre,EVERGREEN,0.86,2025-10-27T11:19:13.133547,2025-11-30T11:19:13.133547,10,0,34,20GP,False,0.26,0.12,0.02,0.44,False,0,on_time
TRAIN-00855,Busan,Los Angeles,CMA CGM,0.85,2025-10-31T11:19:13.133551,2025-11-12T11:19:13.133551,10,4,12,40HC,False,0.14,0.12,0.03,0.32,False,0,on_time
TRAIN-00856,Shanghai,Hamburg,EVERGREEN,0.86,2025-12-05T11:19:13.133555,2026-01-10T11:19:13.133555,12,4,36,40HC,False,0.28,0.08,0.03,0.43,True,83,delayed
TRAIN-00857,Shanghai,Singapore,MAERSK,0.92,2025-04-21T11:19:13.133560,2025-04-28T11:19:13.133560,4,0,7,40GP,False,0.08,0.02,0.02,0.07,False,0,on_time
TRAIN-00858,Shanghai,Hamburg,HMM,0.84,2025-07-15T11:19:13.133564,2025-08-20T11:19:13.133564,7,1,36,40HC,False,0.28,0.03,0.01,0.37,False,0,on_time
TRAIN-00859,Los Angeles,Hamburg,HAPAG-LLOYD,0.91,2025-03-18T11:19:13.133568,2025-04-11T11:19:13.133568,3,1,24,45HC,False,0.35,0.1,0.01,0.43,False,0,on_time
TRAIN-00860,Yantian,Felixstowe,MSC,0.88,2025-12-17T11:19:13.133573,2026-01-24T11:19:13.133573,12,2,38,20GP,False,0.3,0.08,0.0,0.38,False,0,on_time
TRAIN-00861,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-08-15T11:19:13.133577,2025-08-26T11:19:13.133577,8,4,11,40GP,False,0.18,0.05,0.03,0.23,True,89,delayed
TRAIN-00862,Ningbo,Long Beach,COSCO,0.9,2025-03-13T11:19:13.133582,2025-03-29T11:19:13.133582,3,3,16,20GP,False,0.2,0.1,0.01,0.29,False,0,on_time
TRAIN-00863,Singapore,Rotterdam,MSC,0.88,2025-12-28T11:19:13.133586,2026-01-29T11:19:13.133586,12,6,32,20GP,False,0.22,0.08,0.05,0.35,False,0,on_time
TRAIN-00864,Shanghai,Long Beach,EVERGREEN,0.86,2025-02-26T11:19:13.133592,2025-03-13T11:19:13.133592,2,2,15,45HC,False,0.18,0.15,0.0,0.37,False,0,on_time
TRAIN-00865,Singapore,Rotterdam,EVERGREEN,0.86,2025-06-05T11:19:13.133596,2025-07-07T11:19:13.133596,6,3,32,20GP,False,0.22,0.0,0.01,0.27,False,0,on_time
TRAIN-00866,Shanghai,Hamburg,ONE,0.87,2025-01-21T11:19:13.133600,2025-02-26T11:19:13.133600,1,1,36,20GP,False,0.28,0.05,0.01,0.36,False,0,on_time
TRAIN-00867,Yantian,Seattle,MSC,0.88,2025-04-29T11:19:13.133604,2025-05-12T11:19:13.133604,4,1,13,20GP,False,0.12,0.02,0.01,0.15,False,0,on_time
TRAIN-00868,Yantian,Felixstowe,MAERSK,0.92,2025-09-04T11:19:13.133608,2025-10-12T11:19:13.133608,9,3,38,45HC,False,0.3,0.08,0.01,0.34,True,24,delayed
TRAIN-00869,Shanghai,Singapore,ONE,0.87,2025-09-02T11:19:13.133613,2025-09-09T11:19:13.133613,9,1,7,45HC,False,0.08,0.08,0.01,0.19,False,0,on_time
TRAIN-00870,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-06-11T11:19:13.133617,2025-06-22T11:19:13.133617,6,2,11,40GP,True,0.18,0.0,0.0,0.15,True,125,delayed
TRAIN-00871,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-02-12T11:19:13.133622,2025-03-16T11:19:13.133622,2,2,32,40GP,False,0.22,0.15,0.0,0.34,False,0,on_time
TRAIN-00872,Shanghai,Rotterdam,MSC,0.88,2025-06-09T11:19:13.133626,2025-07-14T11:19:13.133626,6,0,35,40GP,False,0.25,0.0,0.02,0.27,False,0,on_time
TRAIN-00873,Shanghai,Long Beach,MSC,0.88,2025-06-19T11:19:13.133630,2025-07-04T11:19:13.133630,6,3,15,45HC,False,0.18,0.0,0.01,0.19,False,0,on_time
TRAIN-00874,Shanghai,Singapore,HMM,0.84,2025-01-21T11:19:13.133634,2025-01-28T11:19:13.133634,1,1,7,40GP,False,0.08,0.05,0.01,0.19,False,0,on_time
TRAIN-00875,Los Angeles,Hamburg,CMA CGM,0.85,2025-10-04T11:19:13.133639,2025-10-28T11:19:13.133639,10,5,24,20GP,False,0.35,0.12,0.05,0.55,True,24,delayed
TRAIN-00876,Shanghai,Rotterdam,ONE,0.87,2025-07-29T11:19:13.133643,2025-09-02T11:19:13.133643,7,1,35,45HC,False,0.25,0.03,0.01,0.31,False,0,on_time
TRAIN-00877,Shanghai,Singapore,CMA CGM,0.85,2025-03-13T11:19:13.133647,2025-03-20T11:19:13.133647,3,3,7,40HC,True,0.08,0.1,0.01,0.481,True,66,delayed
TRAIN-00878,New York,Rotterdam,COSCO,0.9,2025-10-16T11:19:13.133652,2025-10-27T11:19:13.133652,10,3,11,20GP,False,0.18,0.12,0.01,0.29,False,0,on_time
TRAIN-00879,Busan,Los Angeles,HAPAG-LLOYD,0.91,2025-04-01T11:19:13.133657,2025-04-13T11:19:13.133657,4,1,12,20GP,False,0.14,0.02,0.01,0.14,False,0,on_time
TRAIN-00880,Hong Kong,Singapore,COSCO,0.9,2025-07-16T11:19:13.133661,2025-07-21T11:19:13.133661,7,2,5,40GP,False,0.07,0.03,0.0,0.08,False,0,on_time
TRAIN-00881,Yantian,Seattle,COSCO,0.9,2025-06-18T11:19:13.133665,2025-07-01T11:19:13.133665,6,2,13,40GP,False,0.12,0.0,0.0,0.1,False,0,on_time
TRAIN-00882,Singapore,Jakarta,MAERSK,0.92,2025-05-19T11:19:13.133669,2025-05-23T11:19:13.133669,5,0,4,20GP,False,0.1,0.0,0.02,0.07,False,0,on_time
TRAIN-00883,Shanghai,Los Angeles,COSCO,0.9,2025-10-03T11:19:13.133673,2025-10-17T11:19:13.133673,10,4,14,20GP,False,0.15,0.12,0.03,0.28,False,0,on_time
TRAIN-00884,Shanghai,Los Angeles,MAERSK,0.92,2025-12-12T11:19:13.133678,2025-12-26T11:19:13.133678,12,4,14,40HC,False,0.15,0.08,0.03,0.21,False,0,on_time
TRAIN-00885,Singapore,Rotterdam,COSCO,0.9,2025-09-05T11:19:13.133682,2025-10-07T11:19:13.133682,9,4,32,40GP,False,0.22,0.08,0.03,0.31,False,0,on_time
TRAIN-00886,Singapore,Jakarta,HAPAG-LLOYD,0.91,2025-06-30T11:19:13.133686,2025-07-04T11:19:13.133686,6,0,4,40GP,False,0.1,0.0,0.02,0.09,False,0,on_time
TRAIN-00887,Shanghai,Singapore,ONE,0.87,2025-10-09T11:19:13.133690,2025-10-16T11:19:13.133690,10,3,7,40HC,False,0.08,0.12,0.01,0.23,False,0,on_time
TRAIN-00888,Shanghai,Rotterdam,CMA CGM,0.85,2025-07-28T11:19:13.133694,2025-09-01T11:19:13.133694,7,0,35,40HC,True,0.25,0.03,0.02,0.33,True,24,delayed
TRAIN-00889,Ningbo,Long Beach,HMM,0.84,2025-06-02T11:19:13.133699,2025-06-18T11:19:13.133699,6,0,16,45HC,False,0.2,0.0,0.02,0.27,False,0,on_time
TRAIN-00890,Singapore,Jakarta,EVERGREEN,0.86,2025-09-27T11:19:13.133703,2025-10-01T11:19:13.133703,9,5,4,45HC,False,0.1,0.08,0.05,0.27,False,0,on_time
TRAIN-00891,Los Angeles,Hamburg,EVERGREEN,0.86,2025-03-09T11:19:13.133708,2025-04-02T11:19:13.133708,3,6,24,20GP,False,0.35,0.1,0.05,0.54,True,24,delayed
TRAIN-00892,Yantian,Felixstowe,MSC,0.88,2025-09-23T11:19:13.133712,2025-10-31T11:19:13.133712,9,1,38,40HC,False,0.3,0.08,0.01,0.39,True,154,delayed
TRAIN-00893,Yantian,Felixstowe,HMM,0.84,2025-11-12T11:19:13.133717,2025-12-20T11:19:13.133717,11,2,38,40GP,False,0.3,0.1,0.0,0.45,False,0,on_time
TRAIN-00894,Shanghai,Rotterdam,HAPAG-LLOYD,0.91,2025-07-29T11:19:13.133721,2025-09-02T11:19:13.133721,7,1,35,40GP,False,0.25,0.03,0.01,0.26,False,0,on_time
TRAIN-00895,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-06-10T11:19:13.133727,2025-07-12T11:19:13.133727,6,1,32,45HC,False,0.22,0.0,0.01,0.2,False,0,on_time
TRAIN-00896,Shanghai,Hamburg,CMA CGM,0.85,2025-02-06T11:19:13.133733,2025-03-14T11:19:13.133733,2,3,36,40HC,False,0.28,0.15,0.01,0.47,True,32,delayed
TRAIN-00897,Hong Kong,Singapore,MSC,0.88,2025-05-07T11:19:13.133740,2025-05-12T11:19:13.133740,5,2,5,20GP,False,0.07,0.0,0.0,0.07,False,0,on_time
TRAIN-00898,Busan,Los Angeles,EVERGREEN,0.86,2025-07-11T11:19:13.133748,2025-07-23T11:19:13.133748,7,4,12,20GP,False,0.14,0.03,0.03,0.24,True,168,delayed
TRAIN-00899,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-05-03T11:19:13.133754,2025-06-04T11:19:13.133754,5,5,32,45HC,False,0.22,0.0,0.05,0.24,False,0,on_time
TRAIN-00900,Shanghai,Hamburg,MSC,0.88,2025-02-02T11:19:13.133768,2025-03-10T11:19:13.133768,2,6,36,45HC,False,0.28,0.15,0.05,0.48,True,107,delayed
TRAIN-00901,Busan,Los Angeles,HMM,0.84,2025-11-19T11:19:13.133775,2025-12-01T11:19:13.133775,11,2,12,40GP,False,0.14,0.1,0.0,0.29,False,0,on_time
TRAIN-00902,Los Angeles,Hamburg,CMA CGM,0.85,2025-02-05T11:19:13.133781,2025-03-01T11:19:13.133781,2,2,24,45HC,False,0.35,0.15,0.0,0.53,True,62,delayed
TRAIN-00903,Port Klang,Le Havre,COSCO,0.9,2025-08-16T11:19:13.133789,2025-09-19T11:19:13.133789,8,5,34,40GP,False,0.26,0.05,0.05,0.34,False,0,on_time
TRAIN-00904,Shanghai,Singapore,HMM,0.84,2025-03-05T11:19:13.133797,2025-03-12T11:19:13.133797,3,2,7,20GP,False,0.08,0.1,0.0,0.23,False,0,on_time
TRAIN-00905,Ningbo,Long Beach,MSC,0.88,2025-06-19T11:19:13.133803,2025-07-05T11:19:13.133803,6,3,16,20GP,False,0.2,0.0,0.01,0.21,False,0,on_time
TRAIN-00906,Shanghai,Los Angeles,ONE,0.87,2025-12-21T11:19:13.133809,2026-01-04T11:19:13.133809,12,6,14,20GP,False,0.15,0.08,0.05,0.497,False,0,on_time
TRAIN-00907,Shanghai,Singapore,ONE,0.87,2025-08-03T11:19:13.133815,2025-08-10T11:19:13.133815,8,6,7,40HC,False,0.08,0.05,0.05,0.2,False,0,on_time
TRAIN-00908,Hong Kong,Singapore,ONE,0.87,2025-09-25T11:19:13.133821,2025-09-30T11:19:13.133821,9,3,5,20GP,False,0.07,0.08,0.01,0.18,False,0,on_time
TRAIN-00909,Ningbo,Long Beach,EVERGREEN,0.86,2025-05-14T11:19:13.133827,2025-05-30T11:19:13.133827,5,2,16,45HC,True,0.2,0.0,0.0,0.24,True,97,delayed
TRAIN-00910,Busan,Los Angeles,ONE,0.87,2025-12-13T11:19:13.133833,2025-12-25T11:19:13.133833,12,5,12,45HC,True,0.14,0.08,0.05,0.29,True,168,delayed
TRAIN-00911,Singapore,Jakarta,ONE,0.87,2025-06-19T11:19:13.133839,2025-06-23T11:19:13.133839,6,3,4,45HC,False,0.1,0.0,0.01,0.13,False,0,on_time
TRAIN-00912,Shanghai,Singapore,HAPAG-LLOYD,0.91,2025-05-25T11:19:13.133845,2025-06-01T11:19:13.133845,5,6,7,45HC,False,0.08,0.0,0.05,0.1,False,0,on_time
TRAIN-00913,Port Klang,Le Havre,MAERSK,0.92,2025-07-16T11:19:13.133851,2025-08-19T11:19:13.133851,7,2,34,40HC,False,0.26,0.03,0.0,0.24,False,0,on_time
TRAIN-00914,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-01-18T11:19:13.133857,2025-01-29T11:19:13.133857,1,5,11,40HC,True,0.18,0.05,0.05,0.25,True,24,delayed
TRAIN-00915,Shanghai,Hamburg,HMM,0.84,2025-05-25T11:19:13.133863,2025-06-30T11:19:13.133863,5,6,36,45HC,False,0.28,0.0,0.05,0.593,False,0,on_time
TRAIN-00916,Busan,Los Angeles,COSCO,0.9,2025-11-06T11:19:13.133869,2025-11-18T11:19:13.133869,11,3,12,45HC,False,0.14,0.1,0.01,0.23,True,96,delayed
TRAIN-00917,Shanghai,Singapore,HAPAG-LLOYD,0.91,2025-09-24T11:19:13.133875,2025-10-01T11:19:13.133875,9,2,7,40HC,False,0.08,0.08,0.0,0.294,False,0,on_time
TRAIN-00918,Singapore,Jakarta,ONE,0.87,2025-05-22T11:19:13.133882,2025-05-26T11:19:13.133882,5,3,4,45HC,False,0.1,0.0,0.01,0.13,True,35,delayed
TRAIN-00919,Singapore,Rotterdam,EVERGREEN,0.86,2025-07-31T11:19:13.133888,2025-09-01T11:19:13.133888,7,3,32,40GP,False,0.22,0.03,0.01,0.3,False,0,on_time
TRAIN-00920,Busan,Los Angeles,HMM,0.84,2025-12-31T11:19:13.133894,2026-01-12T11:19:13.133894,12,2,12,20GP,False,0.14,0.08,0.0,0.27,False,0,on_time
TRAIN-00921,Shanghai,Long Beach,COSCO,0.9,2025-05-08T11:19:13.133900,2025-05-23T11:19:13.133900,5,3,15,40GP,True,0.18,0.0,0.01,0.17,True,31,delayed
TRAIN-00922,Shanghai,Rotterdam,CMA CGM,0.85,2025-08-10T11:19:13.133906,2025-09-14T11:19:13.133906,8,6,35,45HC,True,0.25,0.05,0.05,0.38,True,30,delayed
TRAIN-00923,Shanghai,Los Angeles,MSC,0.88,2025-01-21T11:19:13.133912,2025-02-04T11:19:13.133912,1,1,14,40GP,True,0.15,0.05,0.01,0.407,True,24,delayed
TRAIN-00924,Singapore,Jakarta,CMA CGM,0.85,2025-08-01T11:19:13.133919,2025-08-05T11:19:13.133919,8,4,4,20GP,False,0.1,0.05,0.03,0.21,False,0,on_time
TRAIN-00925,New York,Rotterdam,MAERSK,0.92,2025-01-18T11:19:13.133925,2025-01-29T11:19:13.133925,1,5,11,40GP,True,0.18,0.05,0.05,0.444,True,24,delayed
TRAIN-00926,Singapore,Jakarta,HMM,0.84,2025-07-24T11:19:13.133938,2025-07-28T11:19:13.133938,7,3,4,40HC,True,0.1,0.03,0.01,0.19,True,24,delayed
TRAIN-00927,Port Klang,Le Havre,HAPAG-LLOYD,0.91,2025-11-11T11:19:13.133945,2025-12-15T11:19:13.133945,11,1,34,40GP,True,0.26,0.1,0.01,0.34,True,24,delayed
TRAIN-00928,Ningbo,Long Beach,EVERGREEN,0.86,2025-07-10T11:19:13.133951,2025-07-26T11:19:13.133951,7,3,16,45HC,False,0.2,0.03,0.01,0.28,False,0,on_time
TRAIN-00929,New York,Rotterdam,MSC,0.88,2025-04-24T11:19:13.133956,2025-05-05T11:19:13.133956,4,3,11,45HC,False,0.18,0.02,0.01,0.21,False,0,on_time
TRAIN-00930,Hong Kong,Singapore,CMA CGM,0.85,2025-01-17T11:19:13.133962,2025-01-22T11:19:13.133962,1,4,5,45HC,False,0.07,0.05,0.03,0.18,False,0,on_time
TRAIN-00931,Singapore,Jakarta,MSC,0.88,2025-05-21T11:19:13.133968,2025-05-25T11:19:13.133968,5,2,4,40HC,False,0.1,0.0,0.0,0.394,False,0,on_time
TRAIN-00932,New York,Rotterdam,ONE,0.87,2025-06-20T11:19:13.133974,2025-07-01T11:19:13.133974,6,4,11,40HC,False,0.18,0.0,0.03,0.23,False,0,on_time
TRAIN-00933,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-11-20T11:19:13.133981,2025-12-01T11:19:13.133981,11,3,11,40GP,False,0.18,0.1,0.01,0.534,False,0,on_time
TRAIN-00934,Shanghai,Los Angeles,EVERGREEN,0.86,2025-06-01T11:19:13.133987,2025-06-15T11:19:13.133987,6,6,14,40HC,False,0.15,0.0,0.05,0.24,False,0,on_time
TRAIN-00935,Singapore,Rotterdam,HMM,0.84,2025-10-08T11:19:13.133992,2025-11-09T11:19:13.133992,10,2,32,40GP,False,0.22,0.12,0.0,0.39,False,0,on_time
TRAIN-00936,Yantian,Seattle,MAERSK,0.92,2025-05-08T11:19:13.133998,2025-05-21T11:19:13.133998,5,3,13,45HC,False,0.12,0.0,0.01,0.08,False,0,on_time
TRAIN-00937,Busan,Los Angeles,MSC,0.88,2025-02-03T11:19:13.134004,2025-02-15T11:19:13.134004,2,0,12,20GP,False,0.14,0.15,0.02,0.31,False,0,on_time
TRAIN-00938,Shanghai,Hamburg,MAERSK,0.92,2025-06-28T11:19:13.134010,2025-08-03T11:19:13.134010,6,5,36,20GP,True,0.28,0.0,0.05,0.28,True,24,delayed
TRAIN-00939,Hong Kong,Singapore,MSC,0.88,2025-06-22T11:19:13.134016,2025-06-27T11:19:13.134016,6,6,5,20GP,True,0.07,0.0,0.05,0.391,True,24,delayed
TRAIN-00940,New York,Rotterdam,EVERGREEN,0.86,2025-07-14T11:19:13.134022,2025-07-25T11:19:13.134022,7,0,11,20GP,True,0.18,0.03,0.02,0.27,True,24,delayed
TRAIN-00941,Singapore,Rotterdam,HAPAG-LLOYD,0.91,2025-06-01T11:19:13.134029,2025-07-03T11:19:13.134029,6,6,32,40HC,True,0.22,0.0,0.05,0.24,True,24,delayed
TRAIN-00942,Hong Kong,Singapore,MAERSK,0.92,2025-07-05T11:19:13.134035,2025-07-10T11:19:13.134035,7,5,5,45HC,False,0.07,0.03,0.05,0.1,False,0,on_time
TRAIN-00943,Busan,Los Angeles,MSC,0.88,2025-01-25T11:19:13.134040,2025-02-06T11:19:13.134040,1,5,12,45HC,False,0.14,0.05,0.05,0.24,False,0,on_time
TRAIN-00944,Port Klang,Le Havre,HMM,0.84,2025-04-12T11:19:13.134051,2025-05-16T11:19:13.134051,4,5,34,40GP,True,0.26,0.02,0.05,0.38,True,49,delayed
TRAIN-00945,Singapore,Jakarta,MSC,0.88,2025-09-05T11:19:13.134057,2025-09-09T11:19:13.134057,9,4,4,45HC,False,0.1,0.08,0.03,0.21,False,0,on_time
TRAIN-00946,Singapore,Jakarta,MAERSK,0.92,2025-12-19T11:19:13.134063,2025-12-23T11:19:13.134063,12,4,4,40GP,False,0.1,0.08,0.03,0.16,False,0,on_time
TRAIN-00947,Singapore,Rotterdam,COSCO,0.9,2025-07-12T11:19:13.134069,2025-08-13T11:19:13.134069,7,5,32,20GP,False,0.22,0.03,0.05,0.51,True,24,delayed
TRAIN-00948,Ningbo,Long Beach,EVERGREEN,0.86,2025-02-04T11:19:13.134075,2025-02-20T11:19:13.134075,2,1,16,40GP,False,0.2,0.15,0.01,0.4,True,24,delayed
TRAIN-00949,New York,Rotterdam,ONE,0.87,2025-07-24T11:19:13.134083,2025-08-04T11:19:13.134083,7,3,11,40HC,True,0.18,0.03,0.01,0.24,True,101,delayed
TRAIN-00950,Yantian,Seattle,MAERSK,0.92,2025-12-10T11:19:13.134090,2025-12-23T11:19:13.134090,12,2,13,40GP,False,0.12,0.08,0.0,0.15,False,0,on_time
TRAIN-00951,New York,Rotterdam,COSCO,0.9,2025-09-20T11:19:13.134096,2025-10-01T11:19:13.134096,9,5,11,45HC,False,0.18,0.08,0.05,0.29,False,0,on_time
TRAIN-00952,Singapore,Jakarta,HAPAG-LLOYD,0.91,2025-11-10T11:19:13.134101,2025-11-14T11:19:13.134101,11,0,4,40HC,True,0.1,0.1,0.02,0.19,True,24,delayed
TRAIN-00953,Shanghai,Los Angeles,EVERGREEN,0.86,2025-12-15T11:19:13.134108,2025-12-29T11:19:13.134108,12,0,14,45HC,True,0.15,0.08,0.02,0.29,True,108,delayed
TRAIN-00954,Ningbo,Long Beach,COSCO,0.9,2025-09-22T11:19:13.134114,2025-10-08T11:19:13.134114,9,0,16,45HC,False,0.2,0.08,0.02,0.28,False,0,on_time
TRAIN-00955,Yantian,Felixstowe,HAPAG-LLOYD,0.91,2025-08-19T11:19:13.134120,2025-09-26T11:19:13.134120,8,1,38,45HC,False,0.3,0.05,0.01,0.33,False,0,on_time
TRAIN-00956,Yantian,Seattle,MAERSK,0.92,2025-05-12T11:19:13.134126,2025-05-25T11:19:13.134126,5,0,13,40GP,False,0.12,0.0,0.02,0.262,False,0,on_time
TRAIN-00957,Ningbo,Long Beach,HMM,0.84,2025-04-25T11:19:13.134132,2025-05-11T11:19:13.134132,4,4,16,40HC,False,0.2,0.02,0.03,0.3,True,24,delayed
TRAIN-00958,Singapore,Rotterdam,CMA CGM,0.85,2025-07-16T11:19:13.134138,2025-08-17T11:19:13.134138,7,2,32,40HC,False,0.22,0.03,0.0,0.28,False,0,on_time
TRAIN-00959,Singapore,Jakarta,ONE,0.87,2025-09-12T11:19:13.134144,2025-09-16T11:19:13.134144,9,4,4,45HC,False,0.1,0.08,0.03,0.23,True,38,delayed
TRAIN-00960,Ningbo,Long Beach,ONE,0.87,2025-03-14T11:19:13.134150,2025-03-30T11:19:13.134150,3,4,16,45HC,False,0.2,0.1,0.03,0.602,False,0,on_time
TRAIN-00961,Shanghai,Hamburg,HAPAG-LLOYD,0.91,2025-03-19T11:19:13.134156,2025-04-24T11:19:13.134156,3,2,36,40GP,False,0.28,0.1,0.0,0.35,False,0,on_time
TRAIN-00962,New York,Rotterdam,HAPAG-LLOYD,0.91,2025-09-05T11:19:13.134162,2025-09-16T11:19:13.134162,9,4,11,40HC,False,0.18,0.08,0.03,0.26,False,0,on_time
TRAIN-00963,New York,Rotterdam,HMM,0.84,2025-10-08T11:19:13.134168,2025-10-19T11:19:13.134168,10,2,11,45HC,False,0.18,0.12,0.0,0.35,False,0,on_time
TRAIN-00964,Shanghai,Singapore,MSC,0.88,2025-10-02T11:19:13.134173,2025-10-09T11:19:13.134173,10,3,7,20GP,False,0.08,0.12,0.01,0.21,False,0,on_time
TRAIN-00965,Shanghai,Hamburg,HMM,0.84,2025-07-20T11:19:13.134179,2025-08-25T11:19:13.134179,7,6,36,20GP,True,0.28,0.03,0.05,0.41,True,109,delayed
TRAIN-00966,New York,Rotterdam,CMA CGM,0.85,2025-10-25T11:19:13.134186,2025-11-05T11:19:13.134186,10,5,11,40HC,False,0.18,0.12,0.05,0.38,False,0,on_time
TRAIN-00967,Busan,Los Angeles,COSCO,0.9,2025-10-20T11:19:13.134191,2025-11-01T11:19:13.134191,10,0,12,45HC,False,0.14,0.12,0.02,0.26,False,0,on_time
TRAIN-00968,Yantian,Seattle,COSCO,0.9,2025-08-10T11:19:13.134197,2025-08-23T11:19:13.134197,8,6,13,40HC,False,0.12,0.05,0.05,0.2,False,0,on_time
TRAIN-00969,Busan,Los Angeles,MSC,0.88,2025-09-08T11:19:13.134203,2025-09-20T11:19:13.134203,9,0,12,40GP,False,0.14,0.08,0.02,0.24,False,0,on_time
TRAIN-00970,Yantian,Felixstowe,HMM,0.84,2025-08-12T11:19:13.134209,2025-09-19T11:19:13.134209,8,1,38,45HC,False,0.3,0.05,0.01,0.41,True,55,delayed
TRAIN-00971,Shanghai,Los Angeles,EVERGREEN,0.86,2025-08-29T11:19:13.134215,2025-09-12T11:19:13.134215,8,4,14,20GP,False,0.15,0.05,0.03,0.27,False,0,on_time
TRAIN-00972,Shanghai,Singapore,ONE,0.87,2025-09-29T11:19:13.134222,2025-10-06T11:19:13.134222,9,0,7,20GP,False,0.08,0.08,0.02,0.2,False,0,on_time
TRAIN-00973,Busan,Los Angeles,HMM,0.84,2025-12-10T11:19:13.134228,2025-12-22T11:19:13.134228,12,2,12,40HC,True,0.14,0.08,0.0,0.27,True,24,delayed
TRAIN-00974,Busan,Los Angeles,HMM,0.84,2025-11-25T11:19:13.134235,2025-12-07T11:19:13.134235,11,1,12,45HC,False,0.14,0.1,0.01,0.3,False,0,on_time
TRAIN-00975,Singapore,Rotterdam,ONE,0.87,2025-03-09T11:19:13.134240,2025-04-10T11:19:13.134240,3,6,32,40HC,True,0.22,0.1,0.05,0.39,True,84,delayed
TRAIN-00976,Yantian,Seattle,EVERGREEN,0.86,2025-10-23T11:19:13.134247,2025-11-05T11:19:13.134247,10,3,13,40HC,False,0.12,0.12,0.01,0.29,False,0,on_time
TRAIN-00977,Shanghai,Hamburg,CMA CGM,0.85,2025-05-02T11:19:13.134252,2025-06-07T11:19:13.134252,5,4,36,40HC,False,0.28,0.0,0.03,0.34,False,0,on_time
TRAIN-00978,Los Angeles,Hamburg,CMA CGM,0.85,2025-04-23T11:19:13.134258,2025-05-17T11:19:13.134258,4,2,24,20GP,False,0.35,0.02,0.0,0.4,False,0,on_time
